,Key variable: unique archived identifier,Rounded dwelling weight for 2 year Physical Survey sample,aagph1516,Tenure with vacancy,tenure4x,tenure2x,vacantx,gorEHS,region3x,govreg1
418,15160011800,1730,1757,private rented - occupied,2,1,1,7,3,4
419,15160011802,733,733,local authority - occupied,3,2,1,9,2,4
420,15160011804,639,639,housing association - occupied,4,2,1,10,3,4
421,15160011811,402,402,housing association - occupied,4,2,1,10,3,4
422,15160011813,800,800,local authority - occupied,3,2,1,6,3,2
423,15160011815,1474,1476,owner occupied - occupied,1,1,1,9,2,4
424,15160011816,1565,1565,local authority - occupied,3,2,1,8,2,3
425,15160011824,1292,1342,local authority - occupied,3,2,1,7,3,4
426,15160011832,1188, ,local authority - vacant,3,2,2,8,2,3
427,15160011834,1088,1088,local authority - occupied,3,2,1,8,2,3
428,15160011835,1650,1650,owner occupied - occupied,1,1,1,2,1,1
429,15160011838,1905,1905,private rented - occupied,2,1,1,5,3,2
430,15160011840,486,486,housing association - occupied,4,2,1,6,3,2
431,15160011856,2467, ,owner occupied - vacant,1,1,2,9,2,4
432,15160011860,328,341,local authority - occupied,3,2,1,8,2,3
433,15160011863,3387,3387,owner occupied - occupied,1,1,1,5,3,2
434,15160011866,842,856,private rented - occupied,2,1,1,2,1,1
435,15160011867,4494,4501,owner occupied - occupied,1,1,1,9,2,4
436,15160011869,1304,1324,private rented - occupied,2,1,1,7,3,4
437,15160011870,994,994,local authority - occupied,3,2,1,1,1,1
438,15160011872,3696,3696,owner occupied - occupied,1,1,1,2,1,1
439,15160011874,1697,1697,owner occupied - occupied,1,1,1,2,1,1
440,15160011875,487,506,local authority - occupied,3,2,1,7,3,4
441,15160011876,5401, ,owner occupied - vacant,1,1,2,8,2,3
442,15160011877,6800,6826,owner occupied - occupied,1,1,1,6,3,2
443,15160011880,373,373,local authority - occupied,3,2,1,8,2,3
444,15160011884,622,644,housing association - occupied,4,2,1,8,2,3
445,15160011885,560,560,housing association - occupied,4,2,1,9,2,4
446,15160011886,2182,2187,owner occupied - occupied,1,1,1,7,3,4
447,15160011889,1370, ,housing association - vacant,4,2,2,6,3,2
448,15160011890,374,381,housing association - occupied,4,2,1,2,1,1
449,15160011893,510, ,local authority - vacant,3,2,2,6,3,2
450,15160011894,1941,2098,private rented - occupied,2,1,1,9,2,4
451,15160011899,538,558,local authority - occupied,3,2,1,7,3,4
452,15160011904,1031,1031,housing association - occupied,4,2,1,6,3,2
453,15160011907,3553,3558,owner occupied - occupied,1,1,1,9,2,4
454,15160011915,1975,1975,owner occupied - occupied,1,1,1,2,1,1
455,15160011916,394,394,local authority - occupied,3,2,1,4,1,1
456,15160011919,2895,2895,owner occupied - occupied,1,1,1,1,1,1
457,15160011923,811,841,housing association - occupied,4,2,1,8,2,3
458,15160011924,1397,1498,housing association - occupied,4,2,1,4,1,1
459,15160011926,455,455,housing association - occupied,4,2,1,1,1,1
460,15160011937,512,512,housing association - occupied,4,2,1,10,3,4
461,15160011938,433,450,local authority - occupied,3,2,1,8,2,3
462,15160011944,525,525,housing association - occupied,4,2,1,4,1,1
463,15160011945,1223,1244,private rented - occupied,2,1,1,2,1,1
464,15160011956,2313,2316,owner occupied - occupied,1,1,1,9,2,4
465,15160011965,436,444,housing association - occupied,4,2,1,2,1,1
466,15160011967,985,985,housing association - occupied,4,2,1,9,2,4
467,15160011972,2075,2083,owner occupied - occupied,1,1,1,6,3,2
468,15160011974,1062,1176,private rented - occupied,2,1,1,9,2,4
469,15160011976,3381,3393,owner occupied - occupied,1,1,1,6,3,2
470,15160011978,13171,14125,private rented - occupied,2,1,1,6,3,2
471,15160011984,343,343,local authority - occupied,3,2,1,2,1,1
472,15160011990,503,503,housing association - occupied,4,2,1,10,3,4
473,15160011991,1083,1083,housing association - occupied,4,2,1,8,2,3
474,15160011993,2789,2794,owner occupied - occupied,1,1,1,9,2,4
475,15160011999,3428,3433,owner occupied - occupied,1,1,1,9,2,4
476,15160012008,507,507,local authority - occupied,3,2,1,5,3,2
477,15160012010,1868,1868,owner occupied - occupied,1,1,1,1,1,1
478,15160012012,402,402,housing association - occupied,4,2,1,6,3,2
479,15160012018,1778,1781,owner occupied - occupied,1,1,1,9,2,4
480,15160012020,1676,1676,owner occupied - occupied,1,1,1,2,1,1
481,15160012022,833,833,housing association - occupied,4,2,1,6,3,2
482,15160012025,1624,1624,housing association - occupied,4,2,1,7,3,4
483,15160012028,669,707,private rented - occupied,2,1,1,10,3,4
484,15160012033,1616,1618,owner occupied - occupied,1,1,1,9,2,4
485,15160012039,3558,3558,owner occupied - occupied,1,1,1,2,1,1
486,15160012046,336,336,housing association - occupied,4,2,1,7,3,4
487,15160012047,1685,1687,owner occupied - occupied,1,1,1,9,2,4
488,15160012048,381,381,housing association - occupied,4,2,1,9,2,4
489,15160012049,1149,1214,private rented - occupied,2,1,1,10,3,4
490,15160012056,1839,1839,owner occupied - occupied,1,1,1,4,1,1
491,15160012063,2890,2898,owner occupied - occupied,1,1,1,7,3,4
492,15160012069,3081,3081,owner occupied - occupied,1,1,1,4,1,1
493,15160012072,414,414,housing association - occupied,4,2,1,9,2,4
494,15160012079,5065,5078,owner occupied - occupied,1,1,1,7,3,4
495,15160012084,818,849,housing association - occupied,4,2,1,8,2,3
496,15160012085,2414,2414,owner occupied - occupied,1,1,1,1,1,1
497,15160012087,2035,2035,owner occupied - occupied,1,1,1,5,3,2
498,15160012089,1503,1503,housing association - occupied,4,2,1,2,1,1
499,15160012091,2052,2055,owner occupied - occupied,1,1,1,9,2,4
500,15160012093,764,807,private rented - occupied,2,1,1,10,3,4
501,15160012098,2951,2999,private rented - occupied,2,1,1,2,1,1
502,15160012099,1133,1133,local authority - occupied,3,2,1,6,3,2
503,15160012101,970,970,local authority - occupied,3,2,1,9,2,4
504,15160012112,5910,5910,owner occupied - occupied,1,1,1,5,3,2
505,15160012116,382,382,housing association - occupied,4,2,1,7,3,4
506,15160012117,2187,2190,owner occupied - occupied,1,1,1,9,2,4
507,15160012125,1806,1842,local authority - occupied,3,2,1,6,3,2
508,15160012129,5490,5504,owner occupied - occupied,1,1,1,7,3,4
509,15160012132,1545,1545,private rented - occupied,2,1,1,4,1,1
510,15160012136,1629,1631,owner occupied - occupied,1,1,1,9,2,4
511,15160012137,836,836,local authority - occupied,3,2,1,4,1,1
512,15160012140,3137,3137,owner occupied - occupied,1,1,1,10,3,4
513,15160012143,732,745,housing association - occupied,4,2,1,2,1,1
514,15160012152,690,690,local authority - occupied,3,2,1,6,3,2
515,15160012155,532,532,housing association - occupied,4,2,1,1,1,1
516,15160012156,510, ,local authority - vacant,3,2,2,6,3,2
517,15160012163,3164,3164,owner occupied - occupied,1,1,1,2,1,1
518,15160012165,6467, ,owner occupied - vacant,1,1,2,2,1,1
519,15160012166,1157,1353,private rented - occupied,2,1,1,8,2,3
520,15160012174,939,939,housing association - occupied,4,2,1,9,2,4
521,15160012184,425,425,housing association - occupied,4,2,1,9,2,4
522,15160012199,825,825,housing association - occupied,4,2,1,9,2,4
523,15160012200,2390, ,owner occupied - vacant,1,1,2,10,3,4
524,15160012201,1650,1676,private rented - occupied,2,1,1,4,1,1
525,15160012209,1310,1330,private rented - occupied,2,1,1,4,1,1
526,15160012210,1802,1802,owner occupied - occupied,1,1,1,10,3,4
527,15160012212,941,1009,housing association - occupied,4,2,1,4,1,1
528,15160012216,2069,2069,owner occupied - occupied,1,1,1,5,3,2
529,15160012218,3199,3204,owner occupied - occupied,1,1,1,9,2,4
530,15160012224,2140,2146,owner occupied - occupied,1,1,1,7,3,4
531,15160012225,7042,7042,owner occupied - occupied,1,1,1,2,1,1
532,15160012228,1156,1156,local authority - occupied,3,2,1,8,2,3
533,15160012231,2891,2891,owner occupied - occupied,1,1,1,8,2,3
534,15160012239,1057,1057,local authority - occupied,3,2,1,5,3,2
535,15160012243,776,786,housing association - occupied,4,2,1,5,3,2
536,15160012244,4709,4709,owner occupied - occupied,1,1,1,4,1,1
537,15160012246,2256,2256,owner occupied - occupied,1,1,1,4,1,1
538,15160012250,1319,1341,private rented - occupied,2,1,1,2,1,1
539,15160012253,465,474,local authority - occupied,3,2,1,1,1,1
540,15160012254,2600,2606,owner occupied - occupied,1,1,1,7,3,4
541,15160012257,1581,1583,owner occupied - occupied,1,1,1,9,2,4
542,15160012262,297,297,local authority - occupied,3,2,1,2,1,1
543,15160012263,4928,4928,owner occupied - occupied,1,1,1,2,1,1
544,15160012267,1191,1320,private rented - occupied,2,1,1,9,2,4
545,15160012270,1938,1943,owner occupied - occupied,1,1,1,7,3,4
546,15160012275,1343,1346,owner occupied - occupied,1,1,1,7,3,4
547,15160012276,462,462,housing association - occupied,4,2,1,7,3,4
548,15160012278,1921,1926,owner occupied - occupied,1,1,1,7,3,4
549,15160012289,2554,2554,owner occupied - occupied,1,1,1,10,3,4
550,15160012295,1220,1279,private rented - occupied,2,1,1,2,1,1
551,15160012297,3129,3137,owner occupied - occupied,1,1,1,7,3,4
552,15160012299,4206, ,private rented - vacant,2,1,2,10,3,4
553,15160012302,530,539,housing association - occupied,4,2,1,2,1,1
554,15160012304,1801,1801,owner occupied - occupied,1,1,1,10,3,4
555,15160012307,1173,1173,owner occupied - occupied,1,1,1,7,3,4
556,15160012309,2055,2402,private rented - occupied,2,1,1,8,2,3
557,15160012312,2489,2631,private rented - occupied,2,1,1,10,3,4
558,15160012316,1760,1760,local authority - occupied,3,2,1,7,3,4
559,15160012320,10339,11088,private rented - occupied,2,1,1,6,3,2
560,15160012321,1227,1227,local authority - occupied,3,2,1,8,2,3
561,15160012327,1201,1201,owner occupied - occupied,1,1,1,2,1,1
562,15160012329,2466,2466,owner occupied - occupied,1,1,1,10,3,4
563,15160012331,481,489,housing association - occupied,4,2,1,2,1,1
564,15160012333,2141,2141,owner occupied - occupied,1,1,1,4,1,1
565,15160012335,566,566,housing association - occupied,4,2,1,10,3,4
566,15160012348,2705,2705,owner occupied - occupied,1,1,1,10,3,4
567,15160012349,787,787,housing association - occupied,4,2,1,6,3,2
568,15160012358,1119,1136,private rented - occupied,2,1,1,4,1,1
569,15160012367,555,555,local authority - occupied,3,2,1,6,3,2
570,15160012374,3288,3288,private rented - occupied,2,1,1,10,3,4
571,15160012375,431,448,local authority - occupied,3,2,1,7,3,4
572,15160012391,625,625,housing association - occupied,4,2,1,6,3,2
573,15160012392,1529,1787,private rented - occupied,2,1,1,8,2,3
574,15160012396,5069,5069,owner occupied - occupied,1,1,1,2,1,1
575,15160012399,1773,1801,private rented - occupied,2,1,1,4,1,1
576,15160012404,2194,2198,owner occupied - occupied,1,1,1,9,2,4
577,15160012409,10053, ,private rented - vacant,2,1,2,8,2,3
578,15160012410,617,617,local authority - occupied,3,2,1,4,1,1
579,15160012425,2538,2538,owner occupied - occupied,1,1,1,10,3,4
580,15160012427,1797,1797,owner occupied - occupied,1,1,1,2,1,1
581,15160012438,3330,3330,local authority - occupied,3,2,1,4,1,1
582,15160012445,1774,1774,owner occupied - occupied,1,1,1,8,2,3
583,15160012450,1627,1627,housing association - occupied,4,2,1,5,3,2
584,15160012454,1195,1195,private rented - occupied,2,1,1,5,3,2
585,15160012458,1559,1559,owner occupied - occupied,1,1,1,10,3,4
586,15160012465,465,465,local authority - occupied,3,2,1,8,2,3
587,15160012470,401,401,local authority - occupied,3,2,1,1,1,1
588,15160012472,2005,2005,owner occupied - occupied,1,1,1,8,2,3
589,15160012475,2399,2399,private rented - occupied,2,1,1,5,3,2
590,15160012477,841,932,private rented - occupied,2,1,1,9,2,4
591,15160012480,567,567,local authority - occupied,3,2,1,10,3,4
592,15160012494,884,884,housing association - occupied,4,2,1,1,1,1
593,15160012496,3613,3613,owner occupied - occupied,1,1,1,1,1,1
594,15160012504,5014,5050,owner occupied - occupied,1,1,1,8,2,3
595,15160012510,507,507,housing association - occupied,4,2,1,10,3,4
596,15160012511,2996,2996,owner occupied - occupied,1,1,1,8,2,3
597,15160012513,724,752,local authority - occupied,3,2,1,7,3,4
598,15160012515,4521,4521,owner occupied - occupied,1,1,1,2,1,1
599,15160012517,1089,1107,private rented - occupied,2,1,1,2,1,1
600,15160012518,2500,2500,owner occupied - occupied,1,1,1,10,3,4
601,15160012521,3556,3556,owner occupied - occupied,1,1,1,5,3,2
602,15160012527,3636,3645,owner occupied - occupied,1,1,1,7,3,4
603,15160012529,3306,3864,private rented - occupied,2,1,1,8,2,3
604,15160012533,363,378,local authority - occupied,3,2,1,8,2,3
605,15160012535,1408,1463,local authority - occupied,3,2,1,8,2,3
606,15160012536,3885,3885,owner occupied - occupied,1,1,1,2,1,1
607,15160012544,1977,1980,owner occupied - occupied,1,1,1,9,2,4
608,15160012552,2416,2433,owner occupied - occupied,1,1,1,8,2,3
609,15160012553,1274,1347,private rented - occupied,2,1,1,10,3,4
610,15160012555,814,814,housing association - occupied,4,2,1,10,3,4
611,15160012557,1031,1031,housing association - occupied,4,2,1,10,3,4
612,15160012560,898,898,local authority - occupied,3,2,1,10,3,4
613,15160012562,522,579,private rented - occupied,2,1,1,9,2,4
614,15160012563,727,727,local authority - occupied,3,2,1,4,1,1
615,15160012567,1769,1772,owner occupied - occupied,1,1,1,9,2,4
616,15160012573,2317,2317,owner occupied - occupied,1,1,1,2,1,1
617,15160012575,1975,1975,owner occupied - occupied,1,1,1,5,3,2
618,15160012576,4071,4100,owner occupied - occupied,1,1,1,8,2,3
619,15160012581,1072,1124,private rented - occupied,2,1,1,2,1,1
620,15160012583,745,745,housing association - occupied,4,2,1,7,3,4
621,15160012584,814,824,housing association - occupied,4,2,1,5,3,2
622,15160012594,2950,2950,owner occupied - occupied,1,1,1,2,1,1
623,15160012597,368,375,housing association - occupied,4,2,1,2,1,1
624,15160012603,842,903,housing association - occupied,4,2,1,4,1,1
625,15160012615,1406,1406,owner occupied - occupied,1,1,1,2,1,1
626,15160012616,543,543,local authority - occupied,3,2,1,2,1,1
627,15160012621,2428,2428,owner occupied - occupied,1,1,1,2,1,1
628,15160012629,1011,1011,housing association - occupied,4,2,1,9,2,4
629,15160012632,1682,1682,private rented - occupied,2,1,1,1,1,1
630,15160012634,2077,2080,owner occupied - occupied,1,1,1,9,2,4
631,15160012641,1536,1620,private rented - occupied,2,1,1,7,3,4
632,15160012650,1820,1820,private rented - occupied,2,1,1,5,3,2
633,15160012651,1087,1087,housing association - occupied,4,2,1,10,3,4
634,15160012655,424,431,housing association - occupied,4,2,1,2,1,1
635,15160012669,419,419,housing association - occupied,4,2,1,7,3,4
636,15160012680,615,615,housing association - occupied,4,2,1,8,2,3
637,15160012683,560,560,local authority - occupied,3,2,1,4,1,1
638,15160012684,462,462,local authority - occupied,3,2,1,9,2,4
639,15160012692,922,1021,private rented - occupied,2,1,1,9,2,4
640,15160012694,537,537,housing association - occupied,4,2,1,6,3,2
641,15160012696,2460,2460,owner occupied - occupied,1,1,1,4,1,1
642,15160012704,357,357,local authority - occupied,3,2,1,5,3,2
643,15160012708,1310,1310,owner occupied - occupied,1,1,1,2,1,1
644,15160012710,5346,5360,owner occupied - occupied,1,1,1,7,3,4
645,15160012717,2221,2221,owner occupied - occupied,1,1,1,10,3,4
646,15160012718,8024,8024,housing association - occupied,4,2,1,2,1,1
647,15160012723,796,825,housing association - occupied,4,2,1,8,2,3
648,15160012730,496,496,housing association - occupied,4,2,1,9,2,4
649,15160012740,1344,1344,owner occupied - occupied,1,1,1,5,3,2
650,15160012745,334,334,local authority - occupied,3,2,1,5,3,2
651,15160012749,459,459,local authority - occupied,3,2,1,5,3,2
652,15160012752,774,774,housing association - occupied,4,2,1,10,3,4
653,15160012756,1258,1258,owner occupied - occupied,1,1,1,5,3,2
654,15160012761,463,463,housing association - occupied,4,2,1,9,2,4
655,15160012764,1823,1826,owner occupied - occupied,1,1,1,9,2,4
656,15160012767,2053,2053,housing association - occupied,4,2,1,10,3,4
657,15160012768,1986,1986,owner occupied - occupied,1,1,1,2,1,1
658,15160012770,6848,6848,owner occupied - occupied,1,1,1,8,2,3
659,15160012771,621,631,housing association - occupied,4,2,1,2,1,1
660,15160012772,1488,1488,private rented - occupied,2,1,1,10,3,4
661,15160012775,791,791,housing association - occupied,4,2,1,6,3,2
662,15160012778,504,504,local authority - occupied,3,2,1,7,3,4
663,15160012782,2627,2637,owner occupied - occupied,1,1,1,6,3,2
664,15160012783,4294,4294,owner occupied - occupied,1,1,1,4,1,1
665,15160012784,1996,1999,owner occupied - occupied,1,1,1,9,2,4
666,15160012785,1458,1460,owner occupied - occupied,1,1,1,9,2,4
667,15160012787,3864,3864,owner occupied - occupied,1,1,1,5,3,2
668,15160012789,1072,1072,private rented - occupied,2,1,1,10,3,4
669,15160012799,3121,3129,owner occupied - occupied,1,1,1,7,3,4
670,15160012802,1729,2125,private rented - occupied,2,1,1,8,2,3
671,15160012812,3599,3612,owner occupied - occupied,1,1,1,6,3,2
672,15160012815,1047,1087,local authority - occupied,3,2,1,7,3,4
673,15160012822,963,980,housing association - occupied,4,2,1,2,1,1
674,15160012826,4164,4170,owner occupied - occupied,1,1,1,9,2,4
675,15160012830,682,707,housing association - occupied,4,2,1,8,2,3
676,15160012842,2956,2960,owner occupied - occupied,1,1,1,9,2,4
677,15160012845,1310,1359,housing association - occupied,4,2,1,8,2,3
678,15160012846,2348,2348,owner occupied - occupied,1,1,1,10,3,4
679,15160012854,996,996,housing association - occupied,4,2,1,2,1,1
680,15160012855,483,492,housing association - occupied,4,2,1,2,1,1
681,15160012857,347,353,housing association - occupied,4,2,1,2,1,1
682,15160012860,2765,2765,local authority - occupied,3,2,1,8,2,3
683,15160012866,1528,1554,housing association - occupied,4,2,1,2,1,1
684,15160012868,2275,2281,owner occupied - occupied,1,1,1,7,3,4
685,15160012871,1296,1359,private rented - occupied,2,1,1,2,1,1
686,15160012873,1156,1156,housing association - occupied,4,2,1,9,2,4
687,15160012877,1848,1850,owner occupied - occupied,1,1,1,9,2,4
688,15160012879,2807,2807,owner occupied - occupied,1,1,1,1,1,1
689,15160012881,284,284,local authority - occupied,3,2,1,1,1,1
690,15160012885,489,508,local authority - occupied,3,2,1,7,3,4
691,15160012891,3685,3690,owner occupied - occupied,1,1,1,9,2,4
692,15160012892,741,741,housing association - occupied,4,2,1,9,2,4
693,15160012894,440,440,local authority - occupied,3,2,1,7,3,4
694,15160012897,3775,3775,owner occupied - occupied,1,1,1,2,1,1
